/home/user/anaconda3/lib/python3.13/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (2.6.3) or chardet (6.0.0.post1)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
2026-04-11 18:21:28 | INFO     | quant_crawler | ============================================================
2026-04-11 18:33:34 | INFO     | quant_crawler | Downloading: Unravelling the Probabilistic Forest: Arbitrage in Predictio -> 2508.03474v1.pdf
2026-04-11 18:33:34 | INFO     | quant_crawler | [Worker] Robust Market Making: To Quote, or not To Quote -> 0 email(s)
2026-04-11 18:33:34 | INFO     | quant_crawler | Downloading: Robust Market Making: To Quote, or not To Quote -> 2508.16588v1.pdf
2026-04-11 18:33:34 | INFO     | quant_crawler | [Worker] Performative Market Making -> 0 email(s)
2026-04-11 18:33:34 | INFO     | quant_crawler | Downloading: Performative Market Making -> 2508.04344v2.pdf
2026-04-11 18:33:34 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2508.16589v1.pdf (1.19MB)
2026-04-11 18:33:34 | INFO     | quant_crawler | Deleted paper 2508.16589v1.pdf (1213.9KB)
2026-04-11 18:33:35 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2508.03474v1.pdf (9.53MB)
2026-04-11 18:33:36 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2508.04344v2.pdf (3.21MB)
2026-04-11 18:33:36 | INFO     | quant_crawler | Deleted paper 2508.04344v2.pdf (3288.7KB)
2026-04-11 18:33:36 | INFO     | quant_crawler | Deleted paper 2508.03474v1.pdf (9761.6KB)
2026-04-11 18:33:39 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2508.16588v1.pdf (2.79MB)
2026-04-11 18:33:39 | INFO     | quant_crawler | Deleted paper 2508.16588v1.pdf (2858.3KB)
2026-04-11 18:33:43 | INFO     | quant_crawler | [Worker] Language Model Guided Reinforcement Learning in Quantitative -> 0 email(s)
2026-04-11 18:33:43 | INFO     | quant_crawler | Downloading: Language Model Guided Reinforcement Learning in Quantitative -> 2508.02366v3.pdf
2026-04-11 18:33:43 | INFO     | quant_crawler | [Worker] ByteGen: A Tokenizer-Free Generative Model for Orderbook Eve -> 0 email(s)
2026-04-11 18:33:43 | INFO     | quant_crawler | Downloading: ByteGen: A Tokenizer-Free Generative Model for Orderbook Eve -> 2508.02247v2.pdf
2026-04-11 18:33:44 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2508.02366v3.pdf (1.01MB)
2026-04-11 18:33:44 | INFO     | quant_crawler | Deleted paper 2508.02366v3.pdf (1034.8KB)
2026-04-11 18:34:18 | INFO     | quant_crawler | [Worker] Modeling Loss-Versus-Rebalancing in Automated Market Makers  -> 0 email(s)
2026-04-11 18:34:18 | INFO     | quant_crawler | Downloading: Modeling Loss-Versus-Rebalancing in Automated Market Makers  -> 2508.02971v1.pdf
2026-04-11 18:34:18 | INFO     | quant_crawler | [Worker] Measuring DEX Efficiency and The Effect of an Enhanced Routi -> 0 email(s)
2026-04-11 18:34:18 | INFO     | quant_crawler | Downloading: Measuring DEX Efficiency and The Effect of an Enhanced Routi -> 2508.03217v1.pdf
2026-04-11 18:34:19 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2508.02971v1.pdf (0.71MB)
2026-04-11 18:34:19 | INFO     | quant_crawler | Deleted paper 2508.02971v1.pdf (731.5KB)
2026-04-11 18:34:21 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2508.03217v1.pdf (0.49MB)
2026-04-11 18:34:21 | INFO     | quant_crawler | Deleted paper 2508.03217v1.pdf (500.0KB)
2026-04-11 18:34:51 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2508.02247v2.pdf (3.48MB)
2026-04-11 18:34:51 | INFO     | quant_crawler | Deleted paper 2508.02247v2.pdf (3559.4KB)
2026-04-11 18:34:55 | INFO     | quant_crawler | [Worker] Order-Flow Filtration and Directional Association with Short -> 0 email(s)
2026-04-11 18:34:55 | INFO     | quant_crawler | Downloading: Order-Flow Filtration and Directional Association with Short -> 2507.22712v2.pdf
2026-04-11 18:34:55 | INFO     | quant_crawler | [Worker] Optimal Trading under Instantaneous and Persistent Price Imp -> 0 email(s)
2026-04-11 18:34:55 | INFO     | quant_crawler | Downloading: Optimal Trading under Instantaneous and Persistent Price Imp -> 2507.17162v1.pdf
2026-04-11 18:34:55 | INFO     | quant_crawler | [Worker] Benchmarking Classical and Quantum Models for DeFi Yield Pre -> 0 email(s)
2026-04-11 18:34:55 | INFO     | quant_crawler | Downloading: Benchmarking Classical and Quantum Models for DeFi Yield Pre -> 2508.02685v1.pdf
2026-04-11 18:34:55 | INFO     | quant_crawler | [Worker] FinDPO: Financial Sentiment Analysis for Algorithmic Trading -> 0 email(s)
2026-04-11 18:34:55 | INFO     | quant_crawler | Downloading: FinDPO: Financial Sentiment Analysis for Algorithmic Trading -> 2507.18417v1.pdf
2026-04-11 18:34:56 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2507.22712v2.pdf (0.55MB)
2026-04-11 18:34:56 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2508.02685v1.pdf (0.43MB)
2026-04-11 18:34:56 | INFO     | quant_crawler | Deleted paper 2508.02685v1.pdf (441.9KB)
2026-04-11 18:34:56 | INFO     | quant_crawler | Deleted paper 2507.22712v2.pdf (562.7KB)
2026-04-11 18:34:56 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2507.18417v1.pdf (0.87MB)
2026-04-11 18:34:57 | INFO     | quant_crawler | Deleted paper 2507.18417v1.pdf (895.7KB)
2026-04-11 18:34:57 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2507.17162v1.pdf (1.42MB)
2026-04-11 18:34:57 | INFO     | quant_crawler | Deleted paper 2507.17162v1.pdf (1450.2KB)
2026-04-11 18:35:03 | INFO     | quant_crawler | [Worker] A Comparative Analysis of Statistical and Machine Learning M -> 0 email(s)
2026-04-11 18:35:03 | INFO     | quant_crawler | Downloading: A Comparative Analysis of Statistical and Machine Learning M -> 2507.14960v1.pdf
2026-04-11 18:35:03 | INFO     | quant_crawler | [Worker] A Coincidence of Wants Mechanism for Swap Trade Execution in -> 0 email(s)
2026-04-11 18:35:03 | INFO     | quant_crawler | Downloading: A Coincidence of Wants Mechanism for Swap Trade Execution in -> 2507.10149v1.pdf
2026-04-11 18:35:03 | INFO     | quant_crawler | [Worker] Measuring CEX-DEX Extracted Value and Searcher Profitability -> 0 email(s)
2026-04-11 18:35:03 | INFO     | quant_crawler | Downloading: Measuring CEX-DEX Extracted Value and Searcher Profitability -> 2507.13023v3.pdf
2026-04-11 18:35:03 | INFO     | quant_crawler | [Worker] Boltzmann Price: Toward Understanding the Fair Price in High -> 0 email(s)
2026-04-11 18:35:03 | INFO     | quant_crawler | Downloading: Boltzmann Price: Toward Understanding the Fair Price in High -> 2507.09734v1.pdf
2026-04-11 18:35:04 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2507.14960v1.pdf (0.76MB)
2026-04-11 18:35:04 | INFO     | quant_crawler | Deleted paper 2507.14960v1.pdf (781.0KB)
2026-04-11 18:35:04 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2507.10149v1.pdf (0.37MB)
2026-04-11 18:35:04 | INFO     | quant_crawler | Deleted paper 2507.10149v1.pdf (374.0KB)
2026-04-11 18:35:06 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2507.13023v3.pdf (6.88MB)
2026-04-11 18:35:06 | INFO     | quant_crawler | Deleted paper 2507.13023v3.pdf (7048.4KB)
2026-04-11 18:35:07 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2507.09734v1.pdf (2.48MB)
2026-04-11 18:35:07 | INFO     | quant_crawler | Deleted paper 2507.09734v1.pdf (2538.0KB)
2026-04-11 18:35:11 | INFO     | quant_crawler | [Worker] Event-Time Anchor Selection for Multi-Contract Quoting -> 0 email(s)
2026-04-11 18:35:11 | INFO     | quant_crawler | Downloading: Event-Time Anchor Selection for Multi-Contract Quoting -> 2507.05749v2.pdf
2026-04-11 18:35:11 | INFO     | quant_crawler | [Worker] Arbitrage on Decentralized Exchanges -> 0 email(s)
2026-04-11 18:35:11 | INFO     | quant_crawler | Downloading: Arbitrage on Decentralized Exchanges -> 2507.08302v2.pdf
2026-04-11 18:35:12 | INFO     | quant_crawler | [Worker] Does Overnight News Explain Overnight Returns? -> 0 email(s)
2026-04-11 18:35:12 | INFO     | quant_crawler | Downloading: Does Overnight News Explain Overnight Returns? -> 2507.04481v1.pdf
2026-04-11 18:35:12 | INFO     | quant_crawler | [Worker] Reinforcement Learning for Trade Execution with Market and L -> 0 email(s)
2026-04-11 18:35:12 | INFO     | quant_crawler | Downloading: Reinforcement Learning for Trade Execution with Market and L -> 2507.06345v2.pdf
2026-04-11 18:35:12 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2507.05749v2.pdf (0.92MB)
2026-04-11 18:35:12 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2507.08302v2.pdf (0.74MB)
2026-04-11 18:35:13 | INFO     | quant_crawler | Deleted paper 2507.05749v2.pdf (942.8KB)
2026-04-11 18:35:13 | INFO     | quant_crawler | Deleted paper 2507.08302v2.pdf (758.4KB)
2026-04-11 18:35:14 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2507.04481v1.pdf (1.04MB)
2026-04-11 18:35:14 | INFO     | quant_crawler | Deleted paper 2507.04481v1.pdf (1060.9KB)
2026-04-11 18:35:14 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2507.06345v2.pdf (1.23MB)
2026-04-11 18:35:15 | INFO     | quant_crawler | Deleted paper 2507.06345v2.pdf (1262.7KB)
2026-04-11 18:35:18 | INFO     | quant_crawler | [Worker] Arbitrage with bounded Liquidity -> 0 email(s)
2026-04-11 18:35:18 | INFO     | quant_crawler | Downloading: Arbitrage with bounded Liquidity -> 2507.02027v2.pdf
2026-04-11 18:35:19 | INFO     | quant_crawler | [Worker] On the hidden costs of passive investing -> 0 email(s)
2026-04-11 18:35:19 | INFO     | quant_crawler | Downloading: On the hidden costs of passive investing -> 2506.21775v3.pdf
2026-04-11 18:35:20 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2507.02027v2.pdf (0.40MB)
2026-04-11 18:35:20 | INFO     | quant_crawler | Deleted paper 2507.02027v2.pdf (411.4KB)
2026-04-11 18:35:21 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2506.21775v3.pdf (2.75MB)
2026-04-11 18:35:21 | INFO     | quant_crawler | Deleted paper 2506.21775v3.pdf (2821.0KB)
2026-04-11 18:35:54 | INFO     | quant_crawler | [Worker] Optimal Execution under Liquidity Uncertainty -> 0 email(s)
2026-04-11 18:35:54 | INFO     | quant_crawler | Downloading: Optimal Execution under Liquidity Uncertainty -> 2506.11813v1.pdf
2026-04-11 18:35:55 | INFO     | quant_crawler | [Worker] Multi-dimensional queue-reactive model and signal-driven mod -> 0 email(s)
2026-04-11 18:35:55 | INFO     | quant_crawler | Downloading: Multi-dimensional queue-reactive model and signal-driven mod -> 2506.11843v1.pdf
2026-04-11 18:35:56 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2506.11813v1.pdf (0.90MB)
2026-04-11 18:35:56 | INFO     | quant_crawler | Deleted paper 2506.11813v1.pdf (923.4KB)
2026-04-11 18:35:57 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2506.11843v1.pdf (1.07MB)
2026-04-11 18:35:57 | INFO     | quant_crawler | Deleted paper 2506.11843v1.pdf (1095.0KB)
2026-04-11 18:36:00 | INFO     | quant_crawler | [Worker] FlowOE: Imitation Learning with Flow Policy from Ensemble RL -> 0 email(s)
2026-04-11 18:36:00 | INFO     | quant_crawler | Downloading: FlowOE: Imitation Learning with Flow Policy from Ensemble RL -> 2506.05755v1.pdf
2026-04-11 18:36:00 | INFO     | quant_crawler | [Worker] The Subtle Interplay between Square-root Impact, Order Imbal -> 0 email(s)
2026-04-11 18:36:00 | INFO     | quant_crawler | Downloading: The Subtle Interplay between Square-root Impact, Order Imbal -> 2506.07711v6.pdf
2026-04-11 18:36:01 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2506.05755v1.pdf (1.06MB)
2026-04-11 18:36:01 | INFO     | quant_crawler | Deleted paper 2506.05755v1.pdf (1089.2KB)
2026-04-11 18:36:02 | INFO     | quant_crawler | [Worker] Exploring Microstructural Dynamics in Cryptocurrency Limit O -> 0 email(s)
2026-04-11 18:36:02 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2506.07711v6.pdf (1.34MB)
2026-04-11 18:36:02 | INFO     | quant_crawler | Downloading: Exploring Microstructural Dynamics in Cryptocurrency Limit O -> 2506.05764v2.pdf
2026-04-11 18:36:02 | INFO     | quant_crawler | Deleted paper 2506.07711v6.pdf (1373.9KB)
2026-04-11 18:36:02 | INFO     | quant_crawler | [Worker] Price Discovery in Cryptocurrency Markets -> 0 email(s)
2026-04-11 18:36:02 | INFO     | quant_crawler | Downloading: Price Discovery in Cryptocurrency Markets -> 2506.08718v1.pdf
2026-04-11 18:36:03 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2506.05764v2.pdf (2.39MB)
2026-04-11 18:36:03 | INFO     | quant_crawler | Deleted paper 2506.05764v2.pdf (2447.8KB)
2026-04-11 18:36:03 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2506.08718v1.pdf (2.07MB)
2026-04-11 18:36:04 | INFO     | quant_crawler | Deleted paper 2506.08718v1.pdf (2116.8KB)
2026-04-11 18:36:07 | INFO     | quant_crawler | [Worker] Stochastic Price Dynamics in Response to Order Flow Imbalanc -> 0 email(s)
2026-04-11 18:36:07 | INFO     | quant_crawler | Downloading: Stochastic Price Dynamics in Response to Order Flow Imbalanc -> 2505.17388v1.pdf
2026-04-11 18:36:08 | INFO     | quant_crawler | [Worker] Shortermism and excessive risk taking in optimal execution w -> 0 email(s)
2026-04-11 18:36:08 | INFO     | quant_crawler | Downloading: Shortermism and excessive risk taking in optimal execution w -> 2505.15611v1.pdf
2026-04-11 18:36:10 | INFO     | quant_crawler | [Worker] Interpretable Machine Learning for Macro Alpha: A News Senti -> 0 email(s)
2026-04-11 18:36:10 | INFO     | quant_crawler | Downloading: Interpretable Machine Learning for Macro Alpha: A News Senti -> 2505.16136v1.pdf
2026-04-11 18:36:11 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2505.17388v1.pdf (6.35MB)
2026-04-11 18:36:11 | INFO     | quant_crawler | Deleted paper 2505.17388v1.pdf (6498.5KB)
2026-04-11 18:36:11 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2505.15611v1.pdf (1.38MB)
2026-04-11 18:36:11 | INFO     | quant_crawler | Deleted paper 2505.15611v1.pdf (1412.3KB)
2026-04-11 18:36:11 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2505.16136v1.pdf (1.01MB)
2026-04-11 18:36:11 | INFO     | quant_crawler | Deleted paper 2505.16136v1.pdf (1033.8KB)
2026-04-11 18:36:12 | INFO     | quant_crawler | [Worker] Optimal Dynamic Fees in Automated Market Makers -> 0 email(s)
2026-04-11 18:36:12 | INFO     | quant_crawler | Downloading: Optimal Dynamic Fees in Automated Market Makers -> 2506.02869v2.pdf
2026-04-11 18:36:14 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2506.02869v2.pdf (3.59MB)
2026-04-11 18:36:14 | INFO     | quant_crawler | Deleted paper 2506.02869v2.pdf (3679.1KB)
2026-04-11 18:36:17 | INFO     | quant_crawler | [Worker] FlowHFT: Imitation Learning via Flow Matching Policy for Opt -> 0 email(s)
2026-04-11 18:36:17 | INFO     | quant_crawler | Downloading: FlowHFT: Imitation Learning via Flow Matching Policy for Opt -> 2505.05784v3.pdf
2026-04-11 18:36:18 | INFO     | quant_crawler | [Worker] An Efficient deep learning model to Predict Stock Price Move -> 0 email(s)
2026-04-11 18:36:18 | INFO     | quant_crawler | Downloading: An Efficient deep learning model to Predict Stock Price Move -> 2505.22678v1.pdf
2026-04-11 18:36:19 | INFO     | quant_crawler | [Worker] FLUXLAYER: High-Performance Design for Cross-chain Fragmente -> 0 email(s)
2026-04-11 18:36:19 | INFO     | quant_crawler | Downloading: FLUXLAYER: High-Performance Design for Cross-chain Fragmente -> 2505.09423v1.pdf
2026-04-11 18:36:19 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2505.05784v3.pdf (0.85MB)
2026-04-11 18:36:19 | INFO     | quant_crawler | Deleted paper 2505.05784v3.pdf (866.5KB)
2026-04-11 18:36:19 | INFO     | quant_crawler | [Worker] Agent-based Liquidity Risk Modelling for Financial Markets -> 0 email(s)
2026-04-11 18:36:19 | INFO     | quant_crawler | Downloading: Agent-based Liquidity Risk Modelling for Financial Markets -> 2505.15296v1.pdf
2026-04-11 18:36:20 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2505.09423v1.pdf (0.06MB)
2026-04-11 18:36:20 | INFO     | quant_crawler | Deleted paper 2505.09423v1.pdf (66.2KB)
2026-04-11 18:36:20 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2505.22678v1.pdf (1.58MB)
2026-04-11 18:36:20 | INFO     | quant_crawler | Deleted paper 2505.22678v1.pdf (1613.9KB)
2026-04-11 18:36:26 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2505.15296v1.pdf (7.93MB)
2026-04-11 18:36:26 | INFO     | quant_crawler | Deleted paper 2505.15296v1.pdf (8124.8KB)
2026-04-11 18:36:55 | INFO     | quant_crawler | [Worker] Trading Under Uncertainty: A Distribution-Based Strategy for -> 0 email(s)
2026-04-11 18:36:55 | INFO     | quant_crawler | Downloading: Trading Under Uncertainty: A Distribution-Based Strategy for -> 2505.05595v1.pdf
2026-04-11 18:36:56 | INFO     | quant_crawler | [Worker] Loss-Versus-Rebalancing under Deterministic and Generalized  -> 0 email(s)
2026-04-11 18:36:56 | INFO     | quant_crawler | Downloading: Loss-Versus-Rebalancing under Deterministic and Generalized  -> 2505.05113v3.pdf
2026-04-11 18:36:57 | INFO     | quant_crawler | [Worker] ClusterLOB: Enhancing Trading Strategies by Clustering Order -> 0 email(s)
2026-04-11 18:36:57 | INFO     | quant_crawler | Downloading: ClusterLOB: Enhancing Trading Strategies by Clustering Order -> 2504.20349v3.pdf
2026-04-11 18:36:57 | INFO     | quant_crawler | [Worker] Impact of Tariff Wars on Global Economy -> 0 email(s)
2026-04-11 18:36:57 | INFO     | quant_crawler | Downloading: Impact of Tariff Wars on Global Economy -> 2505.05576v1.pdf
2026-04-11 18:36:57 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2505.05113v3.pdf (0.23MB)
2026-04-11 18:36:57 | INFO     | quant_crawler | Deleted paper 2505.05113v3.pdf (234.6KB)
2026-04-11 18:36:57 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2505.05595v1.pdf (0.99MB)
2026-04-11 18:36:58 | INFO     | quant_crawler | Deleted paper 2505.05595v1.pdf (1010.7KB)
2026-04-11 18:36:58 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2505.05576v1.pdf (0.14MB)
2026-04-11 18:36:58 | INFO     | quant_crawler | Deleted paper 2505.05576v1.pdf (141.3KB)
2026-04-11 18:37:05 | INFO     | quant_crawler | Saved /home/user/quant_finance_email_crawler/data/papers/2504.20349v3.pdf (4.38MB)
2026-04-11 18:37:05 | INFO     | quant_crawler | Deleted paper 2504.20349v3.pdf (4489.1KB)
2026-04-11 18:37:09 | INFO     | quant_crawler | [Worker] Realized Local Volatility Surface -> 0 email(s)
2026-04-11 18:37:09 | INFO     | quant_crawler | Downloading: Realized Local Volatility Surface -> 2504.15626v2.pdf
2026-04-11 18:37:09 | INFO     | quant_crawler | [Worker] Learning the Spoofability of Limit Order Books With Interpre -> 0 email(s)
2026-04-11 18:37:09 | INFO     | quant_crawler | Downloading: Learning the Spoofability of Limit Order Books With Interpre -> 2504.15908v1.pdf
2026-04-11 18:37:10 | INFO     | quant_crawler | [Worker] Automated Market Makers: A Stochastic Optimization Approach  -> 0 email(s)
2026-04-11 18:37:10 | INFO     | quant_crawler | Downloading: Automated Market Makers: A Stochastic Optimization Approach  -> 2504.16542v1.pdf
2026-04-11 18:37:10 | INFO     | quant_crawler | [Worker] A Midsummer Meme's Dream: Investigating Market Manipulations -> 0 email(s)
2026-04-11 18:37:11 | INFO     | quant_crawler | Downloading: A Midsummer Meme's Dream: Investigating Market Manipulations -> 2507.01963v2.pdf
